feature,std,iqr,std_rank,iqr_rank,pca_loading,pca_rank,total_rank,fold
TEMA_12,0.3353795538060011,0.537908799138128,15.0,16.0,0.18075552780441612,1.0,10.666666666666666,val_scaled_fold_247.csv
TEMA_26,0.37125527265886177,0.6812896765170073,13.0,13.0,0.17718891241862,6.0,10.666666666666666,val_scaled_fold_247.csv
RSI_7,0.8196623082271004,1.3579619359887851,3.0,2.0,0.12492546311498,34.0,13.0,val_scaled_fold_247.csv
RSI_7_lag_1,0.8019944759039713,1.3884330184630123,6.0,1.0,0.13310783345299257,33.0,13.333333333333334,val_scaled_fold_247.csv
SMA_5,0.30688053140440413,0.5318125579234722,22.0,18.0,0.18030824827452047,2.0,14.0,val_scaled_fold_247.csv
OBV_lag_3,0.47282793896220804,0.8352091989690835,9.0,7.0,0.16442107371861875,4.0,6.666666666666667,val_scaled_fold_509.csv
OBV_lag_1,0.4816688560044002,0.9193911840915798,8.0,6.0,0.16417321919593206,12.0,8.666666666666666,val_scaled_fold_509.csv
TEMA_26,0.4197102280160258,0.6484354465190981,11.0,14.0,0.16500148158901548,1.0,8.666666666666666,val_scaled_fold_509.csv
OBV,0.4866563407921318,0.9279668492409509,7.0,4.0,0.1639578653253148,19.0,10.0,val_scaled_fold_509.csv
High,0.4154808422163056,0.6770178959482197,13.0,8.0,0.16418847073390552,11.0,10.666666666666666,val_scaled_fold_509.csv
TEMA_12,1.0,1.6373754016411484,9.0,8.0,0.198165075130771,2.0,6.333333333333333,train_scaled_fold_689.csv
Low,1.0,1.6949823894356437,9.0,5.0,0.19300726355053754,9.0,7.666666666666667,train_scaled_fold_689.csv
BB_Upper_10_2Std,1.0000000000000002,1.7151058623135413,1.0,4.0,0.17222359949696692,19.0,8.0,train_scaled_fold_689.csv
BB_Upper_10_1.5Std,1.0,1.7392517124404758,9.0,3.0,0.17792697003502467,17.0,9.666666666666666,train_scaled_fold_689.csv
Close_lag_1,1.0,1.5886753838495566,9.0,16.0,0.19390470305028862,6.0,10.333333333333334,train_scaled_fold_689.csv
Adj Close,1.0,1.6202152861025776,14.5,6.0,0.19337372957674404,4.0,8.166666666666666,train_scaled_fold_688.csv
Low,1.0,1.6528540451964577,14.5,5.0,0.19073157797343795,9.0,9.5,train_scaled_fold_688.csv
Close,1.0,1.5738623268534946,14.5,8.0,0.19199091225870196,7.0,9.833333333333334,train_scaled_fold_688.csv
TEMA_12,1.0,1.5616252230976526,14.5,15.0,0.19753914040229414,2.0,10.5,train_scaled_fold_688.csv
BB_Upper_10_1.5Std,1.0,1.6884305804584905,14.5,3.0,0.17252416982672603,17.0,11.5,train_scaled_fold_688.csv
RSI_7_lag_5,0.962372907714681,2.127223941341385,4.0,4.0,0.16518108326460587,21.0,9.666666666666666,val_scaled_fold_508.csv
RSI_14_lag_1,0.8562313925979887,1.691024792050182,6.0,6.0,0.1672091729638749,19.0,10.333333333333334,val_scaled_fold_508.csv
RSI_7_lag_1,0.9914987235821089,2.1746382093483883,2.0,2.0,0.15375254230066443,27.0,10.333333333333334,val_scaled_fold_508.csv
RSI_7,0.9922906874617827,2.21418238089558,1.0,1.0,0.1486046406577448,29.0,10.333333333333334,val_scaled_fold_508.csv
RSI_14_lag_3,0.821356648303957,1.66259027382709,7.0,7.0,0.16987181116344124,18.0,10.666666666666666,val_scaled_fold_508.csv
BB_Lower_20_2Std,1.0352047882882816,1.3727485047938561,2.0,2.0,0.10354060917289605,33.0,12.333333333333334,val_scaled_fold_520.csv
Volume,1.2659045640829683,1.2032128794129828,1.0,6.0,0.08151312984101038,35.0,14.0,val_scaled_fold_520.csv
BB_Lower_20_1.5Std,0.8753730314935174,1.1293975770006357,3.0,7.0,0.10742233060225675,32.0,14.0,val_scaled_fold_520.csv
RSI_7_lag_5,0.6800261389333905,1.3138849843686988,4.0,5.0,0.025583902424417698,38.0,15.666666666666666,val_scaled_fold_520.csv
RSI_7,0.6692807760441665,1.3741534285852346,8.0,1.0,0.020597991175060264,40.0,16.333333333333332,val_scaled_fold_520.csv
Log_Returns_lag_5,1.441040996625573,2.22989143990708,3.0,1.0,0.05398589574735571,37.0,13.666666666666666,val_scaled_fold_246.csv
Adj Close,0.24215005884310215,0.3603310187771004,17.0,18.0,0.20357750292354163,7.0,14.0,val_scaled_fold_246.csv
RSI_7_lag_1,0.789845657979481,0.9307663633467237,7.0,7.0,0.10043906985237609,29.0,14.333333333333334,val_scaled_fold_246.csv
Low,0.22771020455832797,0.35368819502741944,23.0,19.0,0.2085026393944337,4.0,15.333333333333334,val_scaled_fold_246.csv
RSI_14_lag_1,0.7128703333165353,0.9168956292349193,10.0,8.0,0.10649278294327107,28.0,15.333333333333334,val_scaled_fold_246.csv
RSI_7_lag_3,0.8863258824787924,1.1049841595080905,3.0,3.0,0.1061693788990219,29.0,11.666666666666666,val_scaled_fold_252.csv
RSI_7_lag_1,0.8877932935136477,1.161141258403957,1.0,1.0,0.08513807866571615,36.0,12.666666666666666,val_scaled_fold_252.csv
RSI_7_lag_5,0.8823906164303967,1.1036125174669444,4.0,4.0,0.09563451555798777,33.0,13.666666666666666,val_scaled_fold_252.csv
RSI_7,0.8872102441809597,1.1556328535394396,2.0,2.0,0.06743116834648101,38.0,14.0,val_scaled_fold_252.csv
TEMA_12,0.39596776578632514,0.39791487560699884,21.0,24.0,0.21329333987551594,1.0,15.333333333333334,val_scaled_fold_252.csv
RSI_14_lag_5,1.811748543214974,3.7614848434492174,1.0,1.0,0.17333978254189322,14.0,5.333333333333333,val_scaled_fold_534.csv
RSI_14_lag_3,1.7589158309184743,3.692659222997264,2.0,2.0,0.17100557692443868,17.0,7.0,val_scaled_fold_534.csv
TEMA_12,0.2414621261937106,0.4820559634179118,14.0,14.0,0.17479267640681082,1.0,9.666666666666666,val_scaled_fold_534.csv
RSI_7_lag_5,1.6942139397929858,3.5359722162097387,3.0,3.0,0.16333928340471218,24.0,10.0,val_scaled_fold_534.csv
RSI_14_lag_1,1.6380836067653624,3.262431070340811,4.0,4.0,0.16380458090273106,23.0,10.333333333333334,val_scaled_fold_534.csv
RSI_14_lag_5,1.0000000000000002,1.5467375121579812,1.5,4.0,0.1165304178087381,33.0,12.833333333333334,train_scaled_fold_139.csv
OBV,1.0,1.251560307610646,14.5,9.0,0.17467701284017992,19.0,14.166666666666666,train_scaled_fold_139.csv
OBV_lag_1,1.0,1.2227839980228474,14.5,10.0,0.1745316104390231,20.0,14.833333333333334,train_scaled_fold_139.csv
BB_Upper_10_1.5Std,1.0,1.135461654331238,14.5,15.0,0.17599494761313775,16.0,15.166666666666666,train_scaled_fold_139.csv
Low,1.0,1.080448260436196,14.5,25.0,0.1768469940230437,9.0,16.166666666666668,train_scaled_fold_139.csv
BB_Upper_20_1.5Std,1.0000000000000002,1.3968230455297461,2.0,5.0,0.15447147120589017,26.0,11.0,train_scaled_fold_663.csv
SMA_5,1.0,1.2549344216022376,15.0,21.0,0.1823499735912481,2.0,12.666666666666666,train_scaled_fold_663.csv
BB_Upper_10_2Std,1.0000000000000002,1.2750432868429118,2.0,16.0,0.1696296979315801,23.0,13.666666666666666,train_scaled_fold_663.csv
Close_lag_1,1.0,1.236263851158127,15.0,24.0,0.18148973983846817,3.0,14.0,train_scaled_fold_663.csv
High,1.0,1.2705341289877237,15.0,17.5,0.18040036662422554,11.0,14.5,train_scaled_fold_663.csv
SMA_5,1.0,1.9174799207868434,14.5,5.0,0.18281330291676406,1.0,6.833333333333333,train_scaled_fold_105.csv
TEMA_26,1.0,1.8746064823609483,14.5,9.0,0.18246424307137082,3.0,8.833333333333334,train_scaled_fold_105.csv
Low,1.0,1.9010424570724993,14.5,8.0,0.18222425079256066,6.0,9.5,train_scaled_fold_105.csv
Adj Close,1.0,1.8621138497291612,14.5,11.0,0.18228878529946374,5.0,10.166666666666666,train_scaled_fold_105.csv
TEMA_12,1.0,1.8515950877900602,14.5,14.0,0.18270812691634208,2.0,10.166666666666666,train_scaled_fold_105.csv
RSI_7_lag_5,0.9515395530504118,1.1622633948382144,6.0,4.0,0.14719000726213244,26.0,12.0,val_scaled_fold_285.csv
RSI_7_lag_3,0.9247646174503162,1.0053007673000238,7.0,8.0,0.15975051142903401,22.0,12.333333333333334,val_scaled_fold_285.csv
RSI_14_lag_3,0.6949964874673901,0.7164180099719613,11.0,11.0,0.170600465444876,19.0,13.666666666666666,val_scaled_fold_285.csv
OBV_lag_1,0.3230984653387398,0.4531783965918117,16.0,16.0,0.18349355012734175,9.0,13.666666666666666,val_scaled_fold_285.csv
TEMA_12,0.31896630797280406,0.3954734418416217,19.0,21.0,0.19547426216779737,1.0,13.666666666666666,val_scaled_fold_285.csv
OBV_lag_3,1.0000000000000002,1.7880596233763617,1.0,2.0,0.17843297224739746,27.0,10.0,train_scaled_fold_111.csv
BB_Upper_10_1.5Std,1.0,1.3287523923367035,15.0,13.0,0.1842739220181929,3.0,10.333333333333334,train_scaled_fold_111.csv
SMA_5,1.0,1.3109128408826058,15.0,22.0,0.18507909242593806,2.0,13.0,train_scaled_fold_111.csv
Low,1.0,1.3202022206392607,15.0,19.0,0.18284783380169228,9.0,14.333333333333334,train_scaled_fold_111.csv
OBV_lag_1,1.0,1.7585042880758341,15.0,3.0,0.1785313918911123,26.0,14.666666666666666,train_scaled_fold_111.csv
RSI_14_lag_3,1.4210918568438573,2.286832080507253,8.0,3.0,0.18711747455856517,7.0,6.0,val_scaled_fold_291.csv
RSI_14_lag_1,1.4525542789463128,2.4783222078837825,7.0,2.0,0.17902152057757245,20.0,9.666666666666666,val_scaled_fold_291.csv
RSI_7_lag_3,1.2762491809482122,2.1666516983512225,12.0,6.0,0.18227598140719814,13.0,10.333333333333334,val_scaled_fold_291.csv
RSI_14,1.456437705301255,2.4789096630233183,6.0,1.0,0.16190986662541962,24.0,10.333333333333334,val_scaled_fold_291.csv
BB_Lower_10_2Std,0.715268424240585,1.172373622819988,14.0,14.0,0.18343858054794995,11.0,13.0,val_scaled_fold_291.csv
SMA_5,1.0,1.4415042305719215,14.5,10.0,0.20003615624499063,2.0,8.833333333333334,train_scaled_fold_677.csv
Adj Close,1.0,1.4134120903384557,14.5,13.0,0.19719654545779822,4.0,10.5,train_scaled_fold_677.csv
TEMA_12,1.0,1.387887136689045,14.5,16.0,0.20041881340866702,1.0,10.5,train_scaled_fold_677.csv
BB_Mid_10,1.0,1.4770552437395952,14.5,3.0,0.18772979251339167,16.0,11.166666666666666,train_scaled_fold_677.csv
Close_lag_1,1.0,1.3832695496199667,14.5,17.0,0.19745010257259046,3.0,11.5,train_scaled_fold_677.csv
TEMA_26,1.0,1.243188563410405,18.0,13.0,0.17898577881372849,11.0,14.0,train_scaled_fold_83.csv
BB_Mid_20,1.0,1.1507213850366937,18.0,27.0,0.181166012702269,1.0,15.333333333333334,train_scaled_fold_83.csv
Close_lag_5,1.0,1.1838479816283887,18.0,24.0,0.1795459997314997,7.0,16.333333333333332,train_scaled_fold_83.csv
BB_Mid_10,1.0,1.1301027797232304,18.0,29.0,0.18102900418303197,2.0,16.333333333333332,train_scaled_fold_83.csv
SMA_5,1.0,1.1634456744248596,18.0,26.0,0.1798222362799658,5.0,16.333333333333332,train_scaled_fold_83.csv
SMA_5,1.0,1.6392443609013467,15.5,6.0,0.18962667236691866,2.0,7.833333333333333,train_scaled_fold_97.csv
TEMA_12,1.0000000000000002,1.5882135454544497,1.5,25.0,0.19018081587906635,1.0,9.166666666666666,train_scaled_fold_97.csv
Close_lag_1,1.0,1.6336900343361263,15.5,9.0,0.1893230797308425,4.0,9.5,train_scaled_fold_97.csv
Close,1.0,1.6330416974460995,15.5,11.0,0.1892791567774759,6.0,10.833333333333334,train_scaled_fold_97.csv
Adj Close,1.0,1.6324169901374879,15.5,12.0,0.1892931589508118,5.0,10.833333333333334,train_scaled_fold_97.csv
Adj Close,1.0,1.7549840084677313,17.0,7.0,0.18362842377749947,3.0,9.0,train_scaled_fold_449.csv
SMA_5,1.0,1.7415204970954656,17.0,10.0,0.1843658795764888,2.0,9.666666666666666,train_scaled_fold_449.csv
TEMA_12,1.0,1.7019773014796327,17.0,13.0,0.1844146975614892,1.0,10.333333333333334,train_scaled_fold_449.csv
Open,1.0,1.802290661139928,17.0,4.0,0.18283782466433876,12.0,11.0,train_scaled_fold_449.csv
Close_lag_1,1.0,1.7437451192588829,17.0,9.0,0.18328956707860647,8.0,11.333333333333334,train_scaled_fold_449.csv
TEMA_26,1.0,1.6809825147609607,13.0,10.0,0.1861250892928477,3.0,8.666666666666666,train_scaled_fold_68.csv
Low,1.0,1.7070128733548229,13.0,9.0,0.18531760395143543,8.0,10.0,train_scaled_fold_68.csv
High,1.0,1.7234891342795473,13.0,8.0,0.18440711765763584,12.0,11.0,train_scaled_fold_68.csv
SMA_5,1.0,1.6069010676404747,13.0,19.0,0.1871314586922552,1.0,11.0,train_scaled_fold_68.csv
BB_Mid_20,1.0,1.840263341996747,13.0,2.0,0.16520560590228262,26.0,13.666666666666666,train_scaled_fold_68.csv
SMA_5,1.0,1.7269368066352602,13.0,7.0,0.18939348451242946,1.0,7.0,train_scaled_fold_307.csv
TEMA_26,1.0,1.7127524156180187,13.0,11.0,0.18886409611015892,3.0,9.0,train_scaled_fold_307.csv
BB_Mid_10,1.0,1.7204533795913188,13.0,10.0,0.18573872786211923,11.0,11.333333333333334,train_scaled_fold_307.csv
BB_Mid_20,1.0,1.886337562414737,13.0,1.0,0.17519521931724918,22.0,12.0,train_scaled_fold_307.csv
BB_Lower_10_1.5Std,1.0,1.7229308878576384,13.0,9.0,0.18466196845547303,16.0,12.666666666666666,train_scaled_fold_307.csv
Close_lag_5,1.0000000000000002,1.7065112255599684,1.0,6.0,0.1771482723801266,20.0,9.0,train_scaled_fold_461.csv
Close_lag_1,1.0,1.651049604507169,14.0,12.0,0.1807104318174174,4.0,10.0,train_scaled_fold_461.csv
Adj Close,1.0,1.662179498817619,14.0,11.0,0.18052027040819674,5.0,10.0,train_scaled_fold_461.csv
BB_Mid_10,1.0,1.7155073478883824,14.0,3.0,0.17962149822452822,15.0,10.666666666666666,train_scaled_fold_461.csv
BB_Lower_10_2Std,1.0,1.7248894783650668,14.0,1.0,0.17732316584354402,19.0,11.333333333333334,train_scaled_fold_461.csv
OBV,1.0,1.4212183875747932,16.5,6.0,0.1776909705838061,18.0,13.5,train_scaled_fold_40.csv
OBV_lag_1,1.0,1.4490200678092884,16.5,4.0,0.17702594498102625,20.0,13.5,train_scaled_fold_40.csv
RSI_14_lag_3,1.0000000000000002,1.320378064803382,1.0,13.0,0.08757626839994373,31.0,15.0,train_scaled_fold_40.csv
TEMA_26,1.0,1.1594093234305833,16.5,25.0,0.1816762401200675,4.0,15.166666666666666,train_scaled_fold_40.csv
OBV_lag_5,1.0,1.488791038089547,16.5,2.0,0.16986976742741478,28.0,15.5,train_scaled_fold_40.csv
Low,1.0,1.9305331717011014,11.5,10.0,0.18281835856014592,4.0,8.5,train_scaled_fold_475.csv
BB_Upper_10_1.5Std,1.0,1.951549232836926,11.5,8.0,0.1827098107754328,6.0,8.5,train_scaled_fold_475.csv
BB_Upper_20_1.5Std,1.0,2.101929803869304,11.5,2.0,0.18212990330111126,13.0,8.833333333333334,train_scaled_fold_475.csv
BB_Mid_10,1.0,1.8753099637539372,11.5,13.0,0.18287775570407364,2.0,8.833333333333334,train_scaled_fold_475.csv
BB_Mid_20,1.0,2.0171994791633834,11.5,3.0,0.18199476142854487,18.0,10.833333333333334,train_scaled_fold_475.csv
BB_Upper_20_1.5Std,1.0000000000000002,1.8829794620735387,1.5,6.0,0.18311741067925255,7.0,4.833333333333333,train_scaled_fold_54.csv
BB_Lower_10_1.5Std,1.0,1.8928508442348742,15.5,5.0,0.18253518463440827,11.0,10.5,train_scaled_fold_54.csv
BB_Mid_20,1.0,2.090415975622188,15.5,3.0,0.1822317141459892,18.0,12.166666666666666,train_scaled_fold_54.csv
BB_Upper_10_1.5Std,1.0,1.748071584068258,15.5,19.0,0.1832533832779298,3.0,12.5,train_scaled_fold_54.csv
Close_lag_3,1.0,1.7928393255018606,15.5,11.0,0.18245514810438726,13.0,13.166666666666666,train_scaled_fold_54.csv
SMA_5,1.0,1.7129881555739486,13.5,11.0,0.1909535369156103,1.0,8.5,train_scaled_fold_313.csv
OBV_lag_1,1.0000000000000002,2.0036642534006903,1.0,2.0,0.1574518868546169,26.0,9.666666666666666,train_scaled_fold_313.csv
Close_lag_1,1.0,1.6333969961033756,13.5,16.0,0.18982618757707667,3.0,10.833333333333334,train_scaled_fold_313.csv
TEMA_26,1.0,1.6484302613186854,13.5,14.0,0.18904478705814712,8.0,11.833333333333334,train_scaled_fold_313.csv
Close,1.0,1.6261141757446311,13.5,17.0,0.18930681254769888,6.0,12.166666666666666,train_scaled_fold_313.csv
BB_Upper_10_2Std,0.3799007068047134,0.7892944128754289,15.0,10.0,0.1737522737326942,6.0,10.333333333333334,val_scaled_fold_29.csv
TEMA_26,0.39613403623970966,0.7546709301021947,14.0,16.0,0.17508739723575265,2.0,10.666666666666666,val_scaled_fold_29.csv
RSI_14_lag_5,1.0594300369828527,1.5386845314269963,1.0,1.0,0.15833579291928576,31.0,11.0,val_scaled_fold_29.csv
OBV,0.3733800927525738,0.7636073543114639,18.0,14.0,0.17488296911309803,3.0,11.666666666666666,val_scaled_fold_29.csv
BB_Upper_10_1.5Std,0.3696136217764401,0.7772331598712485,20.0,11.0,0.17448560091957327,5.0,12.0,val_scaled_fold_29.csv
TEMA_12,0.9771695331683397,2.1233605523118584,14.0,1.0,0.19477335813194077,1.0,5.333333333333333,val_scaled_fold_118.csv
Close_lag_1,0.9368344034933556,1.9180220678224147,19.0,6.0,0.1915743173471676,3.0,9.333333333333334,val_scaled_fold_118.csv
SMA_5,0.9139608545390066,1.9731314613114295,25.0,2.0,0.1931887804059328,2.0,9.666666666666666,val_scaled_fold_118.csv
Close,0.9377562099941694,1.9215573001819455,18.0,5.0,0.18927830019496797,8.0,10.333333333333334,val_scaled_fold_118.csv
Open,0.9330979478796294,1.9241351392895334,20.5,3.5,0.18630253675746627,14.0,12.666666666666666,val_scaled_fold_118.csv
SMA_5,1.0,1.4029140284883748,13.0,22.0,0.1840419759506615,1.0,12.0,train_scaled_fold_298.csv
BB_Upper_10_2Std,1.0000000000000002,1.5079937902962066,1.0,17.0,0.17118798485941494,23.0,13.666666666666666,train_scaled_fold_298.csv
OBV,1.0,1.6282284843878387,13.0,2.0,0.16613839649683726,27.0,14.0,train_scaled_fold_298.csv
Close_lag_1,1.0,1.3761646112819967,13.0,26.0,0.18269508475973778,4.0,14.333333333333334,train_scaled_fold_298.csv
OBV_lag_5,1.0,1.6781592409787904,13.0,1.0,0.1613254879684479,29.0,14.333333333333334,train_scaled_fold_298.csv
RSI_7_lag_1,0.7913047532794099,1.402415489337626,6.0,1.0,0.1712833064067541,21.0,9.333333333333334,val_scaled_fold_130.csv
OBV,0.35133174997345884,0.5841929690197414,14.0,14.0,0.2136138351301806,2.0,10.0,val_scaled_fold_130.csv
RSI_14_lag_1,0.6386235358940601,1.0210511195759262,10.0,5.0,0.19312397804397902,16.0,10.333333333333334,val_scaled_fold_130.csv
RSI_7,0.7860105932138214,1.3521113379784244,8.0,4.0,0.15442674755066851,23.0,11.666666666666666,val_scaled_fold_130.csv
RSI_14,0.6328691752710989,0.9875304962096012,12.0,8.0,0.18502509872770734,18.0,12.666666666666666,val_scaled_fold_130.csv
RSI_7_lag_5,0.673229017923325,0.9467439198382837,5.0,1.0,0.1466128650068501,28.0,11.333333333333334,val_scaled_fold_15.csv
RSI_7_lag_3,0.6672930770382334,0.9226801819361861,7.0,2.0,0.14295205141856035,30.0,13.0,val_scaled_fold_15.csv
RSI_14_lag_3,0.4610130534987052,0.645388091230489,11.0,11.0,0.16655461478845607,18.0,13.333333333333334,val_scaled_fold_15.csv
Volume,0.5186906299757776,0.707982400855531,9.0,9.0,0.15795680939932324,23.0,13.666666666666666,val_scaled_fold_15.csv
RSI_14_lag_1,0.4574174147819595,0.6243603870413186,13.0,13.0,0.1694639348258136,17.0,14.333333333333334,val_scaled_fold_15.csv
RSI_14_lag_5,1.0804368261225137,1.9001103137017061,1.0,1.0,0.17127788943714306,20.0,7.333333333333333,val_scaled_fold_656.csv
TEMA_12,0.5370423508921057,0.9823441805163136,11.0,15.0,0.18211242870988165,1.0,9.0,val_scaled_fold_656.csv
RSI_14_lag_3,1.0643190720084035,1.860797150618918,2.0,2.0,0.17045345782672833,23.0,9.0,val_scaled_fold_656.csv
SMA_5,0.5076352780839762,0.9756533937773653,15.0,16.0,0.18129518270842743,2.0,11.0,val_scaled_fold_656.csv
TEMA_26,0.53966527776994,1.1054475579742054,10.0,11.0,0.17696591308797258,14.0,11.666666666666666,val_scaled_fold_656.csv
BB_Upper_10_2Std,0.4394324284928216,0.9103062273348023,14.0,6.0,0.18965717138979124,8.0,9.333333333333334,val_scaled_fold_642.csv
BB_Upper_10_1.5Std,0.4149775990561548,0.8558305548715639,15.0,11.0,0.19077806166696665,5.0,10.333333333333334,val_scaled_fold_642.csv
BB_Upper_20_1.5Std,0.39457430833876905,0.8402001843164738,17.0,12.0,0.19114581213272833,4.0,11.0,val_scaled_fold_642.csv
OBV,0.3861763227384338,0.7819873426728061,22.0,16.0,0.1963463785056064,1.0,13.0,val_scaled_fold_642.csv
BB_Upper_20_2Std,0.4039615377404359,0.8210251595340072,16.0,14.0,0.18920353251710995,10.0,13.333333333333334,val_scaled_fold_642.csv
RSI_14_lag_1,0.9462874654592864,1.3865189170856647,4.0,3.0,0.12815935507770967,31.0,12.666666666666666,val_scaled_fold_124.csv
RSI_14_lag_5,0.8479810550354311,1.2722832873707093,7.0,5.0,0.15196085209341106,28.0,13.333333333333334,val_scaled_fold_124.csv
RSI_7,1.1188825996819938,1.658773037117006,1.0,1.0,0.04575890654703469,38.0,13.333333333333334,val_scaled_fold_124.csv
TEMA_26,0.5011711055695409,0.8141883611765471,16.0,20.0,0.1900892873234335,4.0,13.333333333333334,val_scaled_fold_124.csv
RSI_14_lag_3,0.8690862689697892,1.2721443346853134,6.0,6.0,0.14863618504849807,29.0,13.666666666666666,val_scaled_fold_124.csv
BB_Mid_10,1.0,1.377788368577619,12.5,19.0,0.18308410742817033,2.0,11.166666666666666,train_scaled_fold_529.csv
BB_Mid_20,1.0,1.6522727134404036,12.5,7.0,0.18231329843842373,22.0,13.833333333333334,train_scaled_fold_529.csv
BB_Lower_20_1.5Std,1.0,2.0673066199248407,12.5,2.0,0.17885684494161444,29.0,14.5,train_scaled_fold_529.csv
BB_Upper_10_1.5Std,1.0,1.2120567184097382,12.5,24.0,0.18279386677121473,8.0,14.833333333333334,train_scaled_fold_529.csv
Adj Close,1.0,1.1649756857142803,12.5,28.0,0.1828176316366046,7.0,15.833333333333334,train_scaled_fold_529.csv
BB_Mid_10,1.0,1.5982044334105479,15.0,1.0,0.18894868234723636,2.0,6.0,train_scaled_fold_273.csv
TEMA_26,1.0,1.4864713664655704,15.0,4.0,0.18792242628200995,3.0,7.333333333333333,train_scaled_fold_273.csv
TEMA_12,1.0000000000000002,1.3911168150063187,1.0,18.0,0.18668794958024507,4.0,7.666666666666667,train_scaled_fold_273.csv
High,1.0,1.477467825704067,15.0,5.0,0.18462562999175813,16.0,12.0,train_scaled_fold_273.csv
BB_Mid_20,1.0,1.5350831257434794,15.0,2.0,0.18218079359194503,19.0,12.0,train_scaled_fold_273.csv
Adj Close,1.0,1.66208276913464,14.0,12.0,0.1793347677794648,10.0,12.0,train_scaled_fold_515.csv
Open,1.0,1.6557507169678618,14.0,13.0,0.17933006166006737,11.0,12.666666666666666,train_scaled_fold_515.csv
Close,1.0,1.6374932645099078,14.0,22.0,0.1794628278724844,5.0,13.666666666666666,train_scaled_fold_515.csv
High,1.0,1.6452986263766363,14.0,20.0,0.1793922583956884,8.0,14.0,train_scaled_fold_515.csv
Close_lag_3,1.0,1.653845350354983,14.0,14.0,0.1780614894401829,15.0,14.333333333333334,train_scaled_fold_515.csv
High,0.7648433884637255,1.3964872683914706,12.5,6.5,0.19470203300729838,12.0,10.333333333333334,val_scaled_fold_681.csv
